20	30	27
19	25	28
20	24	30
19	24	30
19	24	31
20	31	28
21	30	27
18	26	30
22	30	26
22	29	26
23	30	26
23	30	27
22	30	28
23	31	28
23	30	28
12	38	23
13	37	23
13	36	24
13	37	24
12	38	22
12	37	22
13	38	23
13	38	22
14	38	22
13	39	22
13	39	21
14	38	23
12	37	21
15	33	26
16	34	25
16	34	26
15	34	26
16	35	26
16	36	26
13	34	25
13	35	25
14	35	24
13	35	24
15	35	25
14	35	25
15	34	25
14	34	25
14	34	24
13	37	25
13	41	19
13	41	20
13	40	21
13	40	20
12	41	20
12	41	19
12	40	19
13	40	19
12	39	20
12	40	20
13	40	22
13	41	22
19	34	26
18	35	26
17	35	26
18	34	26
18	34	25
18	34	27
22	33	28
21	33	28
21	33	29
21	32	29
21	32	28
19	32	28
20	32	28
21	34	28
20	33	29
23	34	28
23	34	29
23	33	29
22	32	28
23	33	28
23	32	28
19	33	28
20	33	28
23	35	27
21	35	27
22	35	28
22	35	27
23	35	29
23	35	28
20	35	27
20	34	26
20	33	26
21	33	25
22	32	25
22	33	25
21	32	27
21	33	26
21	32	26
22	33	26
22	33	27
16	19	36
16	18	36
16	18	37
16	18	35
17	16	36
18	16	36
16	16	36
16	17	36
17	17	36
19	19	36
18	19	36
18	17	35
18	17	36
18	18	36
16	16	35
17	17	37
18	18	37
17	18	38
17	18	37
21	13	38
21	13	37
21	12	37
20	13	38
19	12	33
19	12	37
20	13	35
20	12	35
19	13	36
19	13	35
20	13	37
19	13	37
20	13	36
21	14	34
21	15	34
21	15	33
20	15	34
20	13	34
20	14	34
21	12	34
20	12	34
21	11	34
21	12	33
21	11	33
22	12	34
22	12	33
19	13	34
21	12	36
21	12	35
22	12	36
19	16	37
19	15	37
19	15	35
19	15	36
19	14	33
19	14	35
19	14	34
20	15	37
20	16	37
18	14	35
19	13	33
20	13	33
20	16	38
18	14	36
18	15	36
16	14	36
16	15	36
17	15	36
23	9	34
23	10	34
22	10	34
21	10	34
20	7	35
19	7	35
19	7	36
22	11	37
22	11	36
21	11	37
21	10	37
21	10	38
19	10	36
19	10	35
19	9	36
20	9	36
21	9	36
21	9	37
21	8	37
22	9	37
22	9	36
21	9	35
19	8	35
19	9	35
20	9	35
20	8	35
22	10	35
22	10	36
17	40	14
16	40	14
16	40	13
17	40	15
16	39	13
17	40	16
17	40	17
16	40	16
15	41	16
15	41	15
16	41	16
17	33	17
17	33	16
16	33	16
17	33	18
17	32	18
16	33	17
16	35	19
17	35	17
17	34	17
16	35	18
17	35	18
16	34	18
16	34	17
17	35	19
16	39	20
17	39	18
17	39	17
17	39	19
16	39	18
16	39	19
16	40	19
17	40	19
16	38	18
15	39	14
15	39	13
14	40	13
14	39	13
15	37	15
15	36	15
15	40	16
15	39	15
15	40	15
15	38	15
16	38	15
16	37	15
17	37	18
16	36	17
17	36	17
17	37	17
17	38	18
17	38	17
16	38	17
16	38	16
17	38	16
15	38	16
16	36	18
16	36	19
14	36	11
14	36	12
15	35	12
14	35	11
14	35	12
17	37	11
14	37	12
15	37	13
15	37	12
16	37	11
16	37	12
15	37	14
16	37	14
22	37	19
22	37	20
22	36	19
20	35	18
21	35	18
22	35	18
22	35	19
23	35	19
20	35	19
19	34	19
19	35	19
20	33	19
19	33	19
21	33	19
19	40	25
20	40	24
20	40	25
21	40	25
22	40	25
22	31	15
21	33	15
21	32	16
20	32	16
20	31	16
21	33	16
20	33	16
22	33	16
22	32	15
22	32	16
26	32	16
25	32	16
24	31	16
25	31	16
23	30	17
23	31	17
24	31	17
21	32	17
22	32	17
22	31	17
26	29	13
26	30	13
26	31	14
25	31	14
25	31	15
26	31	13
27	29	13
24	30	17
22	31	18
21	31	18
22	31	19
21	31	19
21	30	19
21	33	20
21	32	20
22	32	21
22	32	20
22	32	19
22	33	21
21	31	20
21	30	15
21	30	14
22	30	14
23	31	14
22	31	14
18	29	17
18	30	17
19	29	17
19	30	17
19	28	17
18	28	17
18	28	16
19	31	15
19	30	15
19	29	16
19	29	15
19	30	16
18	29	16
20	30	16
20	30	15
20	29	15
21	34	20
20	36	19
20	36	20
20	34	21
19	35	20
20	34	20
20	35	20
18	33	20
19	33	20
19	34	20
18	34	21
19	34	21
17	34	21
17	34	20
18	34	20
17	34	19
23	35	25
23	35	24
19	34	22
20	37	22
20	38	22
19	37	22
21	35	22
19	35	22
20	36	22
20	35	22
19	35	21
21	34	21
22	34	21
21	35	21
21	35	20
22	35	21
22	35	22
20	36	21
20	35	21
21	35	23
22	35	24
22	35	25
23	35	23
22	35	23
22	39	24
22	39	23
22	39	25
22	38	25
19	36	26
19	36	25
19	37	25
19	37	26
19	35	26
22	37	26
21	37	26
20	37	26
20	37	27
23	38	26
22	38	26
24	36	25
23	36	25
23	37	24
23	36	24
24	37	24
25	37	25
25	37	24
25	36	25
21	36	24
22	36	25
21	36	25
20	36	25
21	36	26
21	35	24
24	35	26
24	35	25
24	35	24
20	39	27
19	40	27
20	40	27
20	40	26
20	39	26
19	39	27
19	38	27
19	37	27
18	37	27
19	37	28
31	28	14
31	27	14
32	27	14
31	29	14
32	25	14
32	26	14
29	23	19
29	24	19
30	24	20
30	24	19
29	24	21
29	24	20
29	23	16
29	24	16
31	25	14
30	25	14
31	21	19
31	22	19
31	22	18
31	22	17
31	22	16
31	23	16
30	22	16
30	23	16
31	23	15
30	23	15
30	23	14
31	23	14
30	24	14
30	22	15
29	22	15
30	24	18
30	22	18
30	23	18
33	28	16
33	28	15
33	28	17
33	28	13
33	28	14
32	28	14
22	27	22
23	27	22
23	27	23
24	27	23
23	26	22
22	26	22
15	32	14
15	32	13
14	32	14
14	31	14
17	31	12
17	32	12
15	31	12
15	31	13
15	30	12
16	32	12
15	32	12
15	32	11
16	31	13
16	31	14
14	32	12
12	32	12
13	32	12
16	31	12
14	32	11
14	31	11
15	31	11
15	31	10
14	29	12
15	28	7
15	28	8
14	30	11
14	29	11
14	29	9
14	29	10
14	28	10
15	28	10
15	28	9
15	29	10
15	29	11
16	29	6
15	28	6
15	29	6
14	28	8
14	28	6
14	28	7
14	29	6
13	28	8
13	28	7
14	34	12
14	33	12
14	33	11
15	27	6
15	26	5
15	26	6
14	26	6
13	26	6
13	26	7
13	25	6
13	26	8
12	26	8
12	27	8
13	26	5
13	26	4
13	25	8
12	25	7
13	25	7
13	27	8
9	25	7
12	25	6
11	25	6
12	25	8
11	25	8
10	25	7
11	25	7
12	25	9
13	30	11
13	29	11
12	29	11
13	28	11
14	28	11
15	28	11
15	27	11
14	27	10
14	26	10
14	26	11
14	27	11
14	25	12
15	24	11
16	25	11
16	25	12
17	25	11
15	25	11
15	25	12
15	26	11
15	26	12
15	27	12
15	27	13
16	27	12
16	28	12
16	28	13
16	20	11
16	19	11
17	17	11
16	18	11
17	18	10
17	18	11
16	21	12
15	20	12
15	21	12
16	20	12
15	19	10
16	19	10
16	20	10
16	24	10
21	21	12
21	21	11
19	22	10
20	21	11
19	21	11
19	21	10
18	20	13
18	21	13
18	23	13
18	22	13
18	21	10
18	21	11
18	22	12
18	21	12
17	20	13
18	22	11
16	24	11
16	24	12
16	23	14
16	23	13
16	24	13
17	22	13
17	23	13
16	23	12
16	22	12
21	22	9
22	23	10
22	22	10
21	22	10
21	22	11
22	23	11
21	23	11
23	22	11
23	23	11
24	23	11
24	22	11
25	22	11
23	24	8
20	27	8
20	26	9
20	26	8
20	26	10
19	26	7
19	25	8
19	26	8
22	22	7
22	22	8
23	22	9
23	22	8
19	24	8
20	24	8
20	23	9
20	24	9
22	23	9
21	23	9
23	23	9
21	22	6
21	22	8
21	22	7
23	23	8
22	23	8
22	23	7
21	23	7
21	23	8
20	23	8
24	21	9
24	22	9
25	21	9
14	18	10
13	18	10
13	19	10
13	19	11
13	21	11
13	20	11
14	21	11
15	20	11
14	20	11
24	21	13
24	20	13
25	18	12
25	19	11
25	19	12
24	19	12
24	19	13
26	20	11
23	21	11
23	20	11
24	20	11
25	20	11
26	21	11
25	21	11
24	21	11
26	21	10
27	21	11
27	21	10
27	22	10
27	23	10
26	20	12
26	20	13
26	21	13
26	21	14
29	25	13
29	25	14
26	23	16
27	23	16
27	23	14
27	23	15
27	21	15
26	21	15
25	21	15
25	23	16
25	23	15
26	23	15
25	22	16
25	22	15
25	20	15
24	23	18
24	22	18
23	22	18
23	22	19
25	21	18
24	21	18
25	22	18
25	22	17
25	21	17
25	20	17
25	21	16
29	23	13
30	24	13
30	23	13
29	24	13
29	24	14
28	24	14
29	24	15
28	24	13
27	24	14
26	24	14
26	24	13
23	24	23
23	24	22
23	25	22
23	25	23
23	25	21
23	25	20
24	25	20
20	25	21
21	25	22
23	24	18
23	24	19
23	24	20
23	24	21
21	24	20
22	24	20
21	24	21
21	25	21
23	21	21
23	22	20
23	22	21
23	23	20
24	23	20
24	23	19
26	22	21
26	22	22
26	23	21
25	24	21
25	23	21
24	23	21
24	24	22
24	25	22
24	24	21
14	26	8
14	25	8
14	25	9
18	25	7
19	25	7
18	25	8
18	24	8
17	22	8
17	24	8
15	25	9
15	25	8
16	25	8
16	24	8
16	24	9
16	23	8
16	22	9
16	22	8
16	26	8
16	26	9
17	27	9
16	27	9
16	27	10
24	22	48
24	23	48
24	24	48
24	24	47
26	27	47
25	24	48
25	25	48
25	26	47
25	26	48
25	27	47
25	24	47
24	26	49
25	25	49
25	26	49
22	24	50
23	24	50
24	23	50
24	24	50
24	23	49
23	22	48
23	23	48
23	23	49
25	23	50
25	25	50
25	24	50
25	24	51
20	22	56
20	22	55
21	22	55
22	23	56
22	23	57
21	22	56
22	22	56
23	22	54
24	22	54
25	22	54
24	22	55
24	23	55
23	24	52
23	25	52
24	25	52
23	24	53
24	24	55
23	24	55
23	24	54
21	23	55
22	23	55
22	24	55
25	29	53
26	29	53
25	28	53
25	27	53
25	27	50
25	26	50
27	26	50
26	26	50
26	27	50
26	25	50
25	26	51
23	26	53
24	26	51
24	26	52
24	26	53
24	27	51
24	27	52
24	27	50
24	29	52
24	28	52
25	29	51
26	29	52
26	28	52
25	29	52
26	22	56
26	22	57
26	23	55
26	22	55
25	22	55
23	22	57
25	21	57
25	21	56
24	22	57
25	22	57
25	22	56
25	23	56
17	20	46
17	21	47
17	22	47
17	21	46
16	22	47
16	21	47
16	21	48
20	22	48
18	22	48
19	22	48
22	20	47
22	20	46
21	20	47
22	23	47
22	22	47
23	22	47
22	21	47
20	21	47
20	20	47
20	21	48
19	21	48
19	21	47
18	21	47
21	21	47
22	23	48
32	24	34
32	24	35
31	24	34
32	23	34
31	24	35
30	25	34
31	25	34
32	25	34
32	21	29
32	21	28
35	21	28
35	22	28
34	21	27
34	22	27
35	22	27
33	22	28
34	22	28
34	21	28
33	21	29
33	21	28
25	15	33
26	15	33
26	14	34
25	15	34
26	15	34
26	15	36
26	15	35
22	15	36
23	15	34
23	15	35
25	15	35
24	15	35
22	15	35
22	15	34
26	15	32
28	15	32
27	15	32
28	16	32
29	15	32
29	16	32
30	17	31
29	17	32
29	17	31
30	17	33
30	17	32
30	15	32
31	15	32
28	17	33
28	17	32
26	15	31
25	15	31
26	15	30
27	16	33
27	16	34
25	16	33
26	16	33
25	15	32
25	16	32
26	19	35
25	20	35
26	21	35
26	20	35
26	18	35
27	17	35
27	18	35
28	18	35
27	19	34
26	17	34
27	17	34
27	18	34
27	19	32
27	19	31
27	19	33
28	19	33
31	22	34
31	23	34
31	21	34
31	21	35
30	20	32
30	19	32
31	18	34
31	18	33
30	18	33
31	18	32
31	19	32
28	19	34
28	19	35
29	19	34
27	20	34
29	20	34
28	20	34
30	20	33
29	20	33
30	21	32
31	22	32
31	22	33
31	21	32
30	22	33
30	22	32
30	22	31
31	22	31
31	22	30
31	21	29
31	21	31
31	21	30
30	24	30
31	25	30
31	24	30
31	23	30
28	34	39
28	33	39
29	34	39
30	34	39
30	34	40
27	32	38
26	32	38
26	32	39
26	34	38
26	33	38
27	33	38
27	33	39
26	33	39
26	33	40
28	32	38
27	31	39
26	31	39
27	32	39
28	32	39
27	31	38
27	30	38
27	38	36
28	38	36
27	37	36
29	38	35
29	37	36
29	38	36
28	38	35
24	32	35
25	32	35
25	35	38
25	35	37
25	34	36
26	34	36
26	34	37
25	34	37
25	34	35
25	33	35
23	32	35
23	33	35
27	34	36
27	35	36
28	35	37
30	36	38
30	36	39
28	36	37
29	36	37
30	36	37
28	36	36
28	35	36
27	36	35
27	36	36
25	32	36
25	32	37
25	33	37
34	39	37
32	37	41
32	37	40
32	37	39
30	38	38
30	37	38
31	37	38
31	37	37
31	37	39
31	38	37
31	37	40
31	38	36
30	39	36
30	37	36
30	38	36
33	39	37
33	39	38
32	38	37
32	39	37
32	39	38
35	40	37
36	40	37
34	38	36
35	38	36
35	38	38
35	38	37
35	39	37
28	35	38
35	39	33
35	38	33
36	38	33
37	38	33
38	38	33
35	40	33
36	40	35
36	39	35
36	39	34
35	39	34
35	39	35
35	38	35
37	39	34
37	38	34
37	38	35
36	38	35
37	39	35
37	38	37
37	39	37
37	40	37
37	39	36
36	39	36
36	39	37
38	38	36
38	38	37
38	38	35
38	37	36
38	39	38
38	39	36
38	39	37
39	38	36
39	39	36
39	39	37
39	40	37
40	37	36
40	36	36
40	36	37
39	36	37
39	36	36
39	37	36
40	37	37
39	37	37
39	37	38
39	36	38
39	40	36
40	42	37
39	42	37
39	42	36
39	41	36
38	42	36
38	43	36
38	41	35
38	42	35
38	34	34
38	33	35
38	34	35
38	35	35
38	36	34
38	36	35
38	37	35
37	37	35
36	36	34
36	37	35
36	36	35
33	37	36
33	36	36
34	36	36
34	37	36
34	37	37
34	36	37
32	28	43
33	28	43
34	28	43
35	28	43
27	24	44
29	23	42
28	23	43
29	23	43
28	24	43
27	24	43
30	22	42
30	24	42
31	23	42
30	23	42
30	26	43
30	25	43
30	25	42
27	25	44
29	21	46
29	21	47
28	25	48
28	22	48
29	22	47
29	23	47
28	24	48
29	24	47
28	24	47
28	22	47
29	27	46
29	26	46
29	26	47
29	25	47
27	25	47
28	25	47
29	27	45
30	27	45
26	25	47
26	26	47
27	26	47
27	25	46
27	26	46
29	28	46
29	28	45
29	29	44
29	28	44
29	26	44
29	27	44
30	28	42
30	27	42
30	27	43
30	27	44
31	27	42
32	27	43
31	27	43
32	29	43
32	29	42
32	31	39
34	30	41
34	30	40
32	30	40
32	29	40
32	31	40
33	30	41
33	30	40
33	29	40
32	29	41
31	31	40
31	30	40
30	30	40
34	29	41
34	31	38
34	31	39
35	29	40
34	29	40
34	29	39
34	30	39
35	30	39
35	31	39
35	31	40
35	32	40
31	35	32
30	34	33
31	34	33
31	34	32
32	34	32
37	30	34
37	30	35
37	29	34
32	29	38
31	30	38
31	29	38
32	30	38
31	30	39
31	31	39
30	30	39
30	32	37
29	32	37
31	31	38
31	32	37
31	31	37
31	30	36
31	30	37
31	28	37
30	28	37
31	28	38
31	28	36
31	27	38
32	26	36
31	27	36
31	26	36
32	27	36
31	26	35
32	26	35
28	27	32
28	27	33
28	27	34
29	27	34
28	28	35
28	28	34
29	28	34
30	26	34
28	26	34
29	26	34
28	27	35
32	26	33
31	26	34
32	26	34
28	26	35
30	27	32
29	27	32
31	28	32
32	28	32
30	28	32
32	28	31
32	27	31
31	27	31
29	28	32
31	27	34
30	27	34
30	27	33
26	30	32
26	29	32
27	29	32
27	29	33
27	28	33
30	27	31
31	29	31
30	28	31
31	28	31
30	29	31
27	30	32
28	30	32
31	30	31
31	30	32
29	30	32
30	30	32
32	29	32
32	30	32
30	30	31
31	30	33
31	32	34
31	32	32
31	32	33
31	31	33
32	32	34
33	29	33
33	30	33
32	30	33
32	31	33
32	32	33
31	34	34
31	33	34
32	33	34
32	33	33
32	33	32
31	35	37
30	33	36
30	34	36
30	35	36
30	35	37
30	34	37
29	34	36
31	34	35
31	34	36
31	35	36
36	30	34
36	31	34
38	32	34
37	31	34
38	31	34
33	31	33
34	31	34
33	31	34
35	31	33
35	31	34
35	33	33
34	33	33
36	33	33
36	32	33
36	31	33
39	30	34
38	30	34
40	30	34
40	30	35
40	30	36
41	30	37
41	31	37
41	31	36
40	32	36
40	31	36
40	32	37
40	31	37
39	30	36
39	30	37
39	30	35
39	22	22
39	21	20
38	21	21
39	21	21
39	21	22
39	22	21
37	20	21
37	22	21
37	21	21
40	25	29
40	24	29
35	25	27
40	22	30
39	23	29
39	22	29
39	23	28
38	23	28
40	22	29
40	23	29
40	23	28
39	25	29
39	24	29
42	25	27
41	25	27
40	24	28
40	25	28
40	25	27
38	20	26
37	23	28
37	23	27
36	23	26
36	23	27
37	22	27
37	21	26
37	22	26
38	21	26
36	24	27
35	24	27
34	24	28
34	24	27
36	24	28
36	26	25
33	24	26
33	23	26
34	23	26
34	23	25
33	25	26
34	23	27
37	21	25
37	26	26
38	26	26
36	26	26
36	21	25
35	21	25
34	22	25
35	22	26
34	22	26
36	22	26
36	22	25
35	23	25
36	24	25
36	23	25
35	24	25
35	25	25
35	26	26
35	25	26
36	20	25
35	26	25
36	20	26
36	20	27
38	19	21
38	20	21
37	19	21
36	21	24
35	21	23
36	21	23
36	19	23
36	20	23
36	20	22
37	20	22
38	20	22
38	19	22
38	21	22
37	21	22
40	17	23
38	17	22
38	18	22
39	18	22
39	17	23
39	17	22
40	18	23
39	18	23
39	16	22
39	16	23
40	18	21
39	18	21
39	12	18
39	13	18
39	13	17
40	13	18
40	13	17
42	13	18
42	12	18
42	13	17
42	14	17
42	12	17
41	13	19
40	11	18
41	12	18
40	12	18
41	13	18
41	13	17
41	19	19
41	20	19
41	20	20
42	17	19
42	16	19
41	16	17
41	16	18
41	16	19
42	16	17
43	15	17
42	15	17
40	16	19
41	17	19
41	18	19
42	15	15
41	15	16
40	15	16
41	15	15
41	15	17
41	14	17
39	15	16
38	14	16
38	15	16
38	16	18
38	16	16
38	16	17
35	15	21
35	15	22
35	16	22
35	16	18
35	16	19
35	16	20
35	16	21
36	15	21
34	16	20
34	15	20
34	15	21
35	15	20
34	14	20
36	16	20
36	15	20
36	17	18
36	16	18
36	15	18
36	16	19
37	16	18
35	15	17
36	15	17
38	17	20
38	17	21
38	16	21
39	16	21
38	16	20
39	14	20
38	14	21
38	14	20
37	15	20
38	15	20
40	13	21
40	13	22
39	13	21
41	13	21
41	15	21
38	15	21
40	15	21
39	15	20
39	15	21
39	14	22
39	14	21
38	11	22
37	11	22
36	12	22
37	12	22
38	12	22
39	12	22
39	13	22
27	40	33
27	40	34
27	39	33
27	39	34
27	38	34
28	38	34
28	41	35
28	41	36
28	42	36
28	42	35
26	41	35
26	42	34
26	41	34
25	42	34
27	42	36
27	42	35
27	42	34
26	39	37
26	39	38
27	39	38
26	40	38
27	40	37
27	39	37
29	41	37
29	41	35
29	41	36
28	40	35
29	40	35
27	40	35
27	40	36
28	40	36
27	39	35
27	39	36
27	38	35
26	38	35
26	38	36
31	40	37
31	40	38
29	39	37
28	39	37
30	40	37
30	39	37
30	41	37
30	42	37
30	41	36
29	40	37
24	42	27
23	43	26
24	43	26
23	43	27
24	43	27
24	44	27
25	44	27
25	43	27
23	45	18
22	44	25
23	44	25
23	44	26
24	44	25
25	44	26
24	44	26
21	44	20
21	43	20
21	43	21
22	43	21
22	44	21
22	44	23
22	44	22
22	44	24
22	45	20
24	43	21
23	44	20
23	44	21
23	43	21
23	45	20
21	45	18
22	45	19
21	45	19
23	45	19
23	44	19
21	44	23
23	45	17
23	44	17
22	44	18
21	44	18
22	44	17
24	45	17
24	46	18
24	46	17
25	46	17
25	46	18
26	46	17
23	43	18
23	44	18
24	44	18
24	43	18
24	44	20
24	44	19
31	45	29
31	46	31
31	45	31
31	45	30
32	45	30
31	48	30
31	48	31
31	47	31
30	48	31
32	46	30
29	42	30
29	43	29
29	44	29
28	44	30
29	43	30
28	43	30
28	42	30
29	44	30
30	45	30
29	45	30
26	44	29
25	43	28
27	43	29
26	43	29
25	43	29
30	43	31
30	44	32
29	44	31
28	44	32
29	44	32
30	44	31
26	42	31
28	43	31
27	42	30
26	43	31
27	43	31
27	43	30
27	44	31
27	44	32
27	44	33
23	42	32
23	43	32
22	43	32
23	42	34
24	42	34
27	47	37
27	47	35
26	47	35
26	47	37
26	47	36
25	47	37
24	47	36
24	48	36
24	48	35
25	48	35
23	47	37
24	47	37
26	48	36
26	48	35
26	48	34
25	47	34
25	48	34
23	46	33
25	46	34
24	46	33
25	46	33
24	45	34
24	46	34
24	43	34
25	43	34
25	45	34
25	44	34
25	45	35
26	44	32
26	43	33
26	43	32
25	43	33
25	43	32
24	43	31
24	43	32
17	25	16
16	25	16
15	23	16
15	24	16
15	25	16
15	24	17
16	24	19
16	23	19
17	24	18
17	24	17
16	25	17
17	25	17
16	23	18
18	23	18
17	23	18
17	26	17
17	26	18
18	25	18
18	25	17
18	26	17
18	26	18
18	27	18
17	23	17
18	27	16
18	26	16
19	26	16
15	25	18
14	24	18
15	24	18
16	24	18
26	18	51
27	18	51
27	18	52
28	18	52
27	19	52
27	19	53
27	20	53
26	21	53
26	20	53
25	22	53
26	22	53
25	22	52
24	23	52
24	23	53
24	22	52
24	22	53
24	23	54
22	19	52
26	18	53
25	18	53
24	18	53
25	18	52
24	18	52
24	18	51
22	19	51
23	19	51
22	18	51
23	18	51
24	20	55
24	19	57
24	19	55
24	19	56
25	19	54
25	19	55
25	19	56
25	19	52
25	19	53
26	19	53
26	19	54
26	21	55
26	20	54
26	21	54
27	20	54
26	23	52
26	23	51
25	23	52
